Shop Name,Links,S_type,S_rating_count,S_score,S_follower,S_variation,S_responserate_percent,S_responsetime,S_location,S_joined_month,Product_Name,P_price,Qsold,P_score,P_rating_count,P_fav_count,total_comments,t_pos_comments,t_neg_comments,PP,EPP
nestle_foodbeverage_official,https://shopee.co.th/-%E0%B8%A3%E0%B8%B1%E0%B8%9A%E0%B8%9F%E0%B8%A3%E0%B8%B5!-%E0%B8%81%E0%B8%A3%E0%B8%B0%E0%B9%80%E0%B8%9B%E0%B9%8B%E0%B8%B2%E0%B9%80%E0%B8%99%E0%B8%AA%E0%B8%81%E0%B8%B2%E0%B9%81%E0%B8%9F%E0%B9%82%E0%B8%81%E0%B8%A5%E0%B8%94%E0%B9%8C-NESCAFE-GOLD-Crema-Jar-%E0%B9%80%E0%B8%99%E0%B8%AA%E0%B8%81%E0%B8%B2%E0%B9%81%E0%B8%9F%E0%B9%82%E0%B8%81%E0%B8%A5%E0%B8%94%E0%B9%8C-%E0%B9%80%E0%B8%84%E0%B8%A3%E0%B8%A1%E0%B8%A1%E0%B8%B2-200-%E0%B8%81%E0%B8%A3%E0%B8%B1%E0%B8%A1-2-%E0%B8%82%E0%B8%A7%E0%B8%94-i.164729718.8216255946,Official Mall,83700,4.9,32700,98,99,within minutes,จังหวัดสมุทรปราการ,21.0,[รับฟรี! กระเป๋าเนสกาแฟโกลด์] NESCAFE GOLD Crema Jar เนสกาแฟโกลด์ เครมมา 200 กรัม 2 ขวด,619,4,5.0,4,4,0,0,0,0.0,0.0
lailamadman,https://shopee.co.th/NESCAFE-Gold-Cafe-Au-Lait-Intenso-%E0%B9%80%E0%B8%99%E0%B8%AA%E0%B8%81%E0%B8%B2%E0%B9%81%E0%B8%9F%E0%B9%82%E0%B8%81%E0%B8%A5%E0%B8%94%E0%B9%8C(%E0%B8%81%E0%B8%A5%E0%B8%A1%E0%B8%81%E0%B8%A5%E0%B9%88%E0%B8%AD%E0%B8%A1)-NESCAFE-Gold-Cafe-Au-Lait-Intenso-%E0%B9%80%E0%B8%99%E0%B8%AA%E0%B8%81%E0%B8%B2%E0%B9%81%E0%B8%9F%E0%B9%82%E0%B8%81%E0%B8%A5%E0%B8%94%E0%B9%8C(%E0%B9%84%E0%B8%A1%E0%B9%88%E0%B8%A1%E0%B8%B5%E0%B8%99%E0%B9%89%E0%B8%B3%E0%B8%95%E0%B8%B2%E0%B8%A5)-i.97224484.9715166512,User,1300,4.9,255,213,98,within minutes,จังหวัดกรุงเทพมหานคร,30.0,NESCAFE Gold Cafe Au Lait Intenso เนสกาแฟโกลด์(กลมกล่อม)/NESCAFE Gold Cafe Au Lait Intenso เนสกาแฟโกลด์(ไม่มีน้ำตาล),17,7,5.0,1,0,1,1,0,1.0,0.14285714285714300
chaisaeng_superstore,https://shopee.co.th/Nescafe-GOLD-CREMA-Rich-Intense-35-%E0%B8%81%E0%B8%A3%E0%B8%B1%E0%B8%A1-%E0%B9%81%E0%B8%9A%E0%B8%9A%E0%B8%96%E0%B8%B8%E0%B8%87%E0%B9%80%E0%B8%95%E0%B8%B4%E0%B8%A1-i.93178555.6623640718,User,30100,4.9,7800,4500,84,within hours,จังหวัดสิงห์บุรี,31.0,Nescafe GOLD CREMA Rich & Intense 35 กรัม แบบถุงเติม,52,16,4.8,8,2,2,2,0,1.0,0.125
kung.pp,https://shopee.co.th/%E0%B8%8A%E0%B8%B8%E0%B8%94%E0%B8%81%E0%B8%B4%E0%B9%8A%E0%B8%9F%E0%B9%80%E0%B8%8B%E0%B9%87%E0%B8%97-Nescafe-Gold-Blend-(%E0%B9%80%E0%B8%99%E0%B8%AA%E0%B8%81%E0%B8%B2%E0%B9%81%E0%B8%9F-%E0%B9%82%E0%B8%81%E0%B8%A5%E0%B8%94%E0%B9%8C)-%E0%B8%81%E0%B8%B2%E0%B9%81%E0%B8%9F%E0%B8%AA%E0%B8%B3%E0%B9%80%E0%B8%A3%E0%B9%87%E0%B8%88%E0%B8%A3%E0%B8%B9%E0%B8%9B-200g-%E0%B8%9E%E0%B8%A3%E0%B9%89%E0%B8%AD%E0%B8%A1%E0%B9%81%E0%B8%81%E0%B9%89%E0%B8%A7-1%E0%B9%83%E0%B8%9A-i.130518433.6475218997,User,9,5.0,25,16,77,within hours,จังหวัดปทุมธานี,26.0,ชุดกิ๊ฟเซ็ท Nescafe Gold Blend (เนสกาแฟ โกลด์) กาแฟสำเร็จรูป 200g พร้อมแก้ว 1ใบ,60,4,5.0,1,0,0,0,0,0.0,0.0
aimnattapon,https://shopee.co.th/%F0%9F%94%A5Nescafe-Gold-AuLait-%E0%B9%80%E0%B8%99%E0%B8%AA%E0%B8%81%E0%B8%B2%E0%B9%81%E0%B8%9F%E0%B9%82%E0%B8%81%E0%B8%A5%E0%B8%94%E0%B9%8C-%E0%B8%84%E0%B8%B2%E0%B9%80%E0%B8%9F%E0%B9%88-%E0%B9%82%E0%B8%AD%E0%B9%80%E0%B8%A5%E0%B8%97%E0%B9%8C-(%E0%B9%81%E0%B8%9E%E0%B9%87%E0%B8%84-15%E0%B8%8B%E0%B8%AD%E0%B8%87)-i.51916107.6751734188,User,91500,4.9,16200,3000,85,within hours,จังหวัดสิงห์บุรี,36.0,🔥Nescafe Gold AuLait เนสกาแฟโกลด์ คาเฟ่ โอเลท์ (แพ็ค 15ซอง),94,22,5.0,5,8,4,4,0,1.0,0.18181818181818200
narachalux,https://shopee.co.th/%E2%98%95-Nescafe-Gold-Caf%C3%A9AuLait-Arabica-Milk-Nosugar%E2%98%95-%E0%B9%80%E0%B8%99%E0%B8%AA%E0%B8%81%E0%B8%B2%E0%B9%81%E0%B8%9F%E0%B9%82%E0%B8%81%E0%B8%A5%E0%B8%94%E0%B9%8C%E0%B8%84%E0%B8%B2%E0%B9%80%E0%B8%9F%E0%B9%88-%E0%B9%82%E0%B8%AD%E0%B9%80%E0%B8%A5%E0%B8%97%E0%B9%8C-(%E0%B9%81%E0%B8%9E%E0%B9%87%E0%B8%84-15)-156-%E0%B8%81%E0%B8%A3%E0%B8%B1%E0%B8%A1-i.3792166.5561510512,User,4000,5.0,1600,1300,98,within minutes,จังหวัดนครราชสีมา,60.0,☕#Nescafe #Gold #CaféAuLait #Arabica & #Milk #Nosugar☕#เนสกาแฟโกลด์คาเฟ่ #โอเลท์ (แพ็ค 15) 156 กรัม,99,0,0.0,0,1,0,0,0,0.0,0.0
untttt,https://shopee.co.th/NESCAFE-Gold-Cafe-Au-Lait-No-Sucrose-%E0%B9%80%E0%B8%99%E0%B8%AA%E0%B8%81%E0%B8%B2%E0%B9%81%E0%B8%9F%E0%B9%82%E0%B8%81%E0%B8%A5%E0%B8%94%E0%B9%8C-%E0%B8%84%E0%B8%B2%E0%B9%80%E0%B8%9F%E0%B9%88%E0%B9%82%E0%B8%AD%E0%B9%80%E0%B8%A5%E0%B8%97%E0%B9%8C%E0%B9%84%E0%B8%A1%E0%B9%88%E0%B8%A1%E0%B8%B5%E0%B8%99%E0%B9%89%E0%B8%B3%E0%B8%95%E0%B8%B2%E0%B8%A5-%E0%B9%81%E0%B8%9E%E0%B9%87%E0%B8%84-15%E0%B8%8B%E0%B8%AD%E0%B8%87-i.38576445.4228779133,User,3100,4.9,396,211,93,within hours,จังหวัดกรุงเทพมหานคร,48.0,NESCAFE Gold Cafe Au Lait No Sucrose เนสกาแฟโกลด์ คาเฟ่โอเลท์ไม่มีน้ำตาล แพ็ค 15ซอง,99,46,4.9,15,15,5,5,0,1.0,0.10869565217391300
untttt,https://shopee.co.th/NESCAFE-Gold-Cafe-Au-Lait-Intenso-%E0%B9%80%E0%B8%99%E0%B8%AA%E0%B8%81%E0%B8%B2%E0%B9%81%E0%B8%9F%E0%B9%82%E0%B8%81%E0%B8%A5%E0%B8%94%E0%B9%8C-%E0%B8%84%E0%B8%B2%E0%B9%80%E0%B8%9F%E0%B9%88%E0%B9%82%E0%B8%AD%E0%B9%80%E0%B8%A5%E0%B8%97%E0%B9%8C%E0%B8%AD%E0%B8%B4%E0%B8%99%E0%B9%80%E0%B8%97%E0%B8%99%E0%B9%82%E0%B8%8B-%E0%B9%81%E0%B8%9E%E0%B9%87%E0%B8%84-15%E0%B8%8B%E0%B8%AD%E0%B8%87-i.38576445.5428776924,User,3100,4.9,396,211,93,within hours,จังหวัดกรุงเทพมหานคร,48.0,NESCAFE Gold Cafe Au Lait Intenso เนสกาแฟโกลด์ คาเฟ่โอเลท์อินเทนโซ แพ็ค 15ซอง,99,34,4.8,8,3,1,1,0,1.0,0.029411764705882400
almasshop22,https://shopee.co.th/%E2%98%95%EF%B8%8FNESCAFF-GOLD%E2%98%95%EF%B8%8F%E0%B8%81%E0%B8%B2%E0%B9%81%E0%B8%9F%E0%B9%80%E0%B8%99%E0%B8%AA%E0%B8%9D%E0%B8%B2%E0%B8%97%E0%B8%AD%E0%B8%87%F0%9F%92%A5%E0%B8%A3%E0%B8%B2%E0%B8%84%E0%B8%B2%E0%B8%AA%E0%B9%88%E0%B8%87%E0%B8%AD%E0%B8%B4%E0%B8%99%E0%B8%9A%E0%B8%A5%E0%B9%8A%E0%B8%AD%E0%B8%84%E0%B8%A1%E0%B8%B2%E0%B9%84%E0%B8%94%E0%B9%89%E0%B8%84%E0%B9%88%E0%B8%B0%F0%9F%92%A5-i.207741229.5515521883,User,4600,4.8,484,125,86,within hours,จังหวัดสงขลา,17.0,☕️NESCAFF GOLD☕️กาแฟเนสฝาทอง💥ราคาส่งอินบล๊อคมาได้ค่ะ💥,105,246,4.9,83,105,30,29,1,0.9666666666666670,0.11788617886178900
sarayutsubtawan,https://shopee.co.th/Nescaf%C3%A9-Gold-1-%E0%B8%82%E0%B8%A7%E0%B8%94%E0%B9%80%E0%B8%A5%E0%B9%87%E0%B8%81-%E0%B8%9A%E0%B8%A3%E0%B8%A3%E0%B8%88%E0%B8%B850g-%E0%B8%A3%E0%B8%B2%E0%B8%84%E0%B8%B2%E0%B8%9E%E0%B8%B4%E0%B9%80%E0%B8%A8%E0%B8%A9!!-i.123476800.2243669581,User,17200,4.8,2800,1900,95,within hours,จังหวัดสงขลา,27.0,Nescafé Gold 1 ขวดเล็ก บรรจุ50g ราคาพิเศษ!!,109,48,4.7,20,16,1,1,0,1.0,0.020833333333333300
maelinnn,https://shopee.co.th/%E2%98%95%EF%B8%8F-Nescafe-Gold-%E0%B9%80%E0%B8%99%E0%B8%AA%E0%B8%81%E0%B8%B2%E0%B9%81%E0%B8%9F-%E0%B8%81%E0%B8%B2%E0%B9%81%E0%B8%9F%E0%B8%AA%E0%B8%B3%E0%B9%80%E0%B8%A3%E0%B9%87%E0%B8%88%E0%B8%A3%E0%B8%B9%E0%B8%9B%E0%B8%84%E0%B8%B1%E0%B9%88%E0%B8%A7%E0%B8%9A%E0%B8%94%E0%B8%9D%E0%B8%B2%E0%B8%AA%E0%B8%B5%E0%B8%97%E0%B8%AD%E0%B8%87%E0%B8%82%E0%B8%AD%E0%B8%87%E0%B9%81%E0%B8%97%E0%B9%89%E0%B8%99%E0%B8%B3%E0%B9%80%E0%B8%82%E0%B9%89%E0%B8%B2-i.306785879.5364489864,User,3900,4.8,747,153,85,within hours,จังหวัดสงขลา,8.0,☕️ Nescafe Gold เนสกาแฟ กาแฟสำเร็จรูปคั่วบดฝาสีทองของแท้นำเข้า,115,6,5.0,1,1,1,1,0,1.0,0.16666666666666700
untttt,https://shopee.co.th/NESCAFE-Gold-Crema-Doy-Pack-100g-%E0%B9%80%E0%B8%99%E0%B8%AA%E0%B8%81%E0%B8%B2%E0%B9%81%E0%B8%9F%E0%B9%82%E0%B8%81%E0%B8%A5%E0%B8%94%E0%B9%8C-%E0%B9%80%E0%B8%84%E0%B8%A3%E0%B8%A1%E0%B8%B2-%E0%B8%94%E0%B8%AD%E0%B8%A2%E0%B9%81%E0%B8%9E%E0%B9%87%E0%B8%84-%E0%B8%96%E0%B8%B8%E0%B8%87-100%E0%B8%81%E0%B8%A3%E0%B8%B1%E0%B8%A1-i.38576445.3529139705,User,3100,4.9,396,211,93,within hours,จังหวัดกรุงเทพมหานคร,48.0,NESCAFE Gold Crema Doy Pack 100g เนสกาแฟโกลด์ เครมา ดอยแพ็ค ถุง 100กรัม,117,121,4.9,61,25,18,18,0,1.0,0.1487603305785120
natty8888888888,https://shopee.co.th/%E0%B9%80%E0%B8%99%E0%B8%AA%E0%B8%81%E0%B8%B2%E0%B9%81%E0%B8%9F-%E0%B9%82%E0%B8%81%E0%B8%A5%E0%B8%94%E0%B9%8C-%E0%B8%82%E0%B8%99%E0%B8%B2%E0%B8%94-100-%E0%B8%81%E0%B8%A3%E0%B8%B1%E0%B8%A1-i.315504085.6762390762,User,2200,4.8,287,720,84,within hours,จังหวัดระยอง,7.0,เนสกาแฟ โกลด์ ขนาด 100 กรัม,120,5,5.0,1,1,0,0,0,0.0,0.0
wannakitshop,https://shopee.co.th/%E0%B8%B7Nescafe-gold-crema-%E0%B9%80%E0%B8%99%E0%B8%AA%E0%B8%81%E0%B8%B2%E0%B9%81%E0%B8%9F%E0%B9%82%E0%B8%81%E0%B8%A5%E0%B8%A7%E0%B9%8C%E0%B9%80%E0%B8%84%E0%B8%A3%E0%B8%A1%E0%B8%A1%E0%B8%B2-100%E0%B8%81%E0%B8%A3%E0%B8%B1%E0%B8%A1-i.254638446.4973923961,User,101,4.8,22,95,58,within hours,จังหวัดระยอง,12.0,ืNescafe gold crema เนสกาแฟโกลว์เครมมา 100กรัม,120,4,5.0,2,0,1,1,0,1.0,0.25
untttt,https://shopee.co.th/NESCAFE-GOLD-CREMA-100g-%E0%B9%80%E0%B8%99%E0%B8%AA%E0%B8%81%E0%B8%B2%E0%B9%81%E0%B8%9F%E0%B9%82%E0%B8%81%E0%B8%A5%E0%B8%94%E0%B9%8C-%E0%B9%80%E0%B8%84%E0%B8%A3%E0%B8%A1%E0%B8%B2-%E0%B8%82%E0%B8%A7%E0%B8%94%E0%B9%81%E0%B8%81%E0%B9%89%E0%B8%A7-100%E0%B8%81%E0%B8%A3%E0%B8%B1%E0%B8%A1-(%E0%B9%80%E0%B8%84%E0%B8%A3%E0%B8%A1%E0%B9%88%E0%B8%B2)-i.38576445.6528940311,User,3100,4.9,396,211,93,within hours,จังหวัดกรุงเทพมหานคร,48.0,NESCAFE GOLD CREMA 100g เนสกาแฟโกลด์ เครมา ขวดแก้ว 100กรัม (เครม่า),127,12,4.8,9,11,5,5,0,1.0,0.4166666666666670
chaisaeng_superstore,https://shopee.co.th/Nescafe-Gold-Crema-Smooth-Crafted-Coffee-%E0%B9%80%E0%B8%99%E0%B8%AA%E0%B8%81%E0%B8%B2%E0%B9%81%E0%B8%9F-%E0%B9%82%E0%B8%81%E0%B8%A5%E0%B8%94%E0%B9%8C-%E0%B9%80%E0%B8%84%E0%B8%A3%E0%B8%A1%E0%B8%A1%E0%B8%B2-%E0%B8%AA%E0%B8%A1%E0%B8%B9%E0%B8%97-%E0%B8%84%E0%B8%A3%E0%B8%B2%E0%B8%9F-%E0%B8%84%E0%B8%AD%E0%B8%9F%E0%B8%9F%E0%B8%B5%E0%B9%88-100-%E0%B8%81%E0%B8%A3%E0%B8%B1%E0%B8%A1-i.93178555.5648351930,User,30100,4.9,7800,4500,84,within hours,จังหวัดสิงห์บุรี,31.0,Nescafe Gold Crema Smooth Crafted Coffee เนสกาแฟ โกลด์ เครมมา สมูท คราฟ คอฟฟี่ 100 กรัม,129,9,4.7,6,6,3,2,1,0.6666666666666670,0.2222222222222220
chaisaeng_superstore,https://shopee.co.th/(%E0%B8%A1%E0%B8%B5-2%E0%B8%82%E0%B8%99%E0%B8%B2%E0%B8%94)-Nescafe-Gold-Crema-Intense-Crafted-Coffee-%E0%B9%80%E0%B8%99%E0%B8%AA%E0%B8%81%E0%B8%B2%E0%B9%81%E0%B8%9F-%E0%B9%82%E0%B8%81%E0%B8%A5%E0%B8%94%E0%B9%8C-%E0%B9%80%E0%B8%84%E0%B8%A3%E0%B8%A1%E0%B8%B2-%E0%B8%AD%E0%B8%B4%E0%B8%99%E0%B9%80%E0%B8%97%E0%B8%99%E0%B8%AA%E0%B9%8C-%E0%B8%81%E0%B8%B2%E0%B9%81%E0%B8%9F%E0%B8%AA%E0%B8%B3%E0%B9%80%E0%B8%A3%E0%B9%87%E0%B8%88%E0%B8%A3%E0%B8%B9%E0%B8%9B%E0%B8%9C%E0%B8%AA%E0%B8%A1%E0%B8%AD%E0%B8%B2%E0%B8%A3%E0%B8%B2%E0%B8%9A%E0%B8%B4%E0%B8%81%E0%B9%89%E0%B8%B2%E0%B8%84%E0%B8%B1%E0%B9%88%E0%B8%A7%E0%B8%9A%E0%B8%94%E0%B8%A5%E0%B8%B0%E0%B9%80%E0%B8%AD%E0%B8%B5%E0%B8%A2%E0%B8%94-i.93178555.3748475048,User,30100,4.9,7800,4500,84,within hours,จังหวัดสิงห์บุรี,31.0,(มี 2ขนาด) Nescafe Gold Crema Intense Crafted Coffee เนสกาแฟ โกลด์ เครมา อินเทนส์ กาแฟสำเร็จรูปผสมอาราบิก้าคั่วบดละเอียด,129,4,0.0,0,4,0,0,0,0.0,0.0
chaisaeng_superstore,https://shopee.co.th/NESCAFE-GOLD-crema-(%E0%B8%AA%E0%B8%B5%E0%B8%97%E0%B8%AD%E0%B8%87)-i.93178555.6120864289,User,30100,4.9,7800,4500,84,within hours,จังหวัดสิงห์บุรี,31.0,NESCAFE GOLD crema (สีทอง),130,1,5.0,1,0,0,0,0,0.0,0.0
kp_supermarket,https://shopee.co.th/%E0%B8%81%E0%B8%B2%E0%B9%81%E0%B8%9F-%E0%B9%80%E0%B8%99%E0%B8%AA%E0%B8%81%E0%B8%B2%E0%B9%81%E0%B8%9F-%E0%B9%82%E0%B8%81%E0%B8%A5%E0%B9%8C%E0%B8%94-%E0%B9%80%E0%B8%84%E0%B8%A3%E0%B8%A1%E0%B8%A1%E0%B8%B2-NESCAFE-GOLD-CREMA-(100-%E0%B8%81%E0%B8%A3%E0%B8%B1%E0%B8%A1)-i.264722317.3246826102,User,859,4.8,284,492,100,within hours,จังหวัดระยอง,11.0,กาแฟ เนสกาแฟ โกล์ด เครมมา NESCAFE GOLD CREMA (100 กรัม),131,0,0.0,0,0,0,0,0,0.0,0.0
twozbrothers,https://shopee.co.th/NESCAFE-GOLD-Crema-Jar-100g-%E0%B9%80%E0%B8%99%E0%B8%AA%E0%B8%81%E0%B8%B2%E0%B9%81%E0%B8%9F%E0%B9%82%E0%B8%81%E0%B8%A5%E0%B8%94%E0%B9%8C%E0%B9%80%E0%B8%84%E0%B8%A3%E0%B8%A1%E0%B8%B2-100%E0%B8%81%E0%B8%A3%E0%B8%B1%E0%B8%A1-Nestle-TH-%E0%B8%81%E0%B8%B2%E0%B9%81%E0%B8%9F-i.240473855.7641425419,User,29700,4.8,13200,887,81,within hours,จังหวัดขอนแก่น,13.0,NESCAFE GOLD Crema Jar 100g เนสกาแฟโกลด์เครมา 100กรัม Nestle TH กาแฟ,133,5,5.0,2,6,1,1,0,1.0,0.2
aimnattapon,https://shopee.co.th/%F0%9F%94%A5NESCAFE-%E0%B9%80%E0%B8%99%E0%B8%AA%E0%B8%81%E0%B8%B2%E0%B9%81%E0%B8%9F-%E0%B9%82%E0%B8%81%E0%B8%A5%E0%B8%94%E0%B9%8C-%E0%B8%81%E0%B8%B2%E0%B9%81%E0%B8%9F%E0%B8%AA%E0%B8%B3%E0%B9%80%E0%B8%A3%E0%B9%87%E0%B8%88%E0%B8%A3%E0%B8%B9%E0%B8%9B-%E0%B9%80%E0%B8%84%E0%B8%A3%E0%B8%A1%E0%B8%B2-%E0%B8%82%E0%B8%A7%E0%B8%94-100-%E0%B8%81%E0%B8%A3%E0%B8%B1%E0%B8%A1-i.51916107.7951721508,User,91500,4.9,16200,3000,85,within hours,จังหวัดสิงห์บุรี,36.0,🔥NESCAFE เนสกาแฟ โกลด์ กาแฟสำเร็จรูป เครมา ขวด 100 กรัม,134,10,5.0,7,8,3,3,0,1.0,0.3
untttt,https://shopee.co.th/NESCAFE-Gold-Doy-Pack-100g-%E0%B9%80%E0%B8%99%E0%B8%AA%E0%B8%81%E0%B8%B2%E0%B9%81%E0%B8%9F%E0%B9%82%E0%B8%81%E0%B8%A5%E0%B8%94%E0%B9%8C-%E0%B8%94%E0%B8%AD%E0%B8%A2%E0%B9%81%E0%B8%9E%E0%B9%87%E0%B8%84(%E0%B8%98%E0%B8%A3%E0%B8%A3%E0%B8%A1%E0%B8%94%E0%B8%B2)-100%E0%B8%81%E0%B8%A3%E0%B8%B1%E0%B8%A1-i.38576445.4629046453,User,3100,4.9,396,211,93,within hours,จังหวัดกรุงเทพมหานคร,48.0,NESCAFE Gold Doy Pack 100g เนสกาแฟโกลด์ ดอยแพ็ค(ธรรมดา) 100กรัม,135,9,5.0,3,3,0,0,0,0.0,0.0
kindhealthmart,https://shopee.co.th/-Keto-%E0%B8%81%E0%B8%B2%E0%B9%81%E0%B8%9F%E0%B8%94%E0%B8%B3-%E0%B9%80%E0%B8%99%E0%B8%AA%E0%B8%81%E0%B8%B2%E0%B9%81%E0%B8%9F-%E0%B9%82%E0%B8%81%E0%B8%A5%E0%B8%94%E0%B9%8C-NESCAFE-Gold-Coffee-%E0%B8%96%E0%B8%B8%E0%B8%87%E0%B8%A3%E0%B8%B5%E0%B8%9F%E0%B8%B4%E0%B8%A5-100-%E0%B8%81%E0%B8%A3%E0%B8%B1%E0%B8%A1-i.139756243.7023307851,User,84100,4.9,46100,243,75,within hours,จังหวัดเชียงใหม่,24.0,[Keto] กาแฟดำ เนสกาแฟ โกลด์ NESCAFE Gold Coffee ถุงรีฟิล 100 กรัม,136,125,4.9,45,100,12,12,0,1.0,0.096
boost2station,https://shopee.co.th/(%E0%B8%99%E0%B8%B3%E0%B9%80%E0%B8%82%E0%B9%89%E0%B8%B2)-NESCAFE-GOLD-PREMIUM-MIX-%E0%B9%80%E0%B8%99%E0%B8%AA%E0%B8%81%E0%B8%B2%E0%B9%81%E0%B8%9F%E0%B9%82%E0%B8%81%E0%B8%A5%E0%B8%94%E0%B9%8C-3-%E0%B8%AD%E0%B8%B4%E0%B8%99-1-%E0%B8%9E%E0%B8%A3%E0%B9%89%E0%B8%AD%E0%B8%A1%E0%B8%94%E0%B8%B7%E0%B9%88%E0%B8%A1-%E0%B8%94%E0%B8%B2%E0%B8%81%E0%B8%A5%E0%B8%B2%E0%B9%80%E0%B8%95%E0%B9%89-%E0%B8%AD%E0%B9%80%E0%B8%A1%E0%B8%A3%E0%B8%B4%E0%B8%81%E0%B8%B2%E0%B9%82%E0%B8%99%E0%B9%88-%E0%B8%84%E0%B8%A3%E0%B8%B5%E0%B8%A1%E0%B8%A1%E0%B8%B5%E0%B9%89%E0%B8%A5%E0%B8%B2%E0%B9%80%E0%B8%95%E0%B9%89-Flat-White-i.203669705.3740371605,User,2800,4.9,1000,51,90,within hours,จังหวัดสงขลา,17.0,(นำเข้า) NESCAFE GOLD PREMIUM MIX เนสกาแฟโกลด์ 3 อิน 1 พร้อมดื่ม ดากลาเต้ อเมริกาโน่ ครีมมี้ลาเต้ Flat White,139,432,4.8,120,96,48,47,1,0.9791666666666670,0.1087962962962960
babygoodshop,https://shopee.co.th/%E0%B9%80%E0%B8%99%E0%B8%AA%E0%B8%81%E0%B8%B2%E0%B9%81%E0%B8%9F%E0%B9%82%E0%B8%81%E0%B8%A5%E0%B8%94%E0%B9%8C-Nescafe-Gold-%E0%B8%81%E0%B8%B2%E0%B9%81%E0%B8%9F%E0%B8%AA%E0%B8%B3%E0%B9%80%E0%B8%A3%E0%B9%87%E0%B8%88%E0%B8%A3%E0%B8%B9%E0%B8%9B%E0%B8%9E%E0%B8%A3%E0%B8%B5%E0%B9%80%E0%B8%A1%E0%B8%B5%E0%B9%88%E0%B8%A2%E0%B8%A1-%E0%B9%81%E0%B8%9A%E0%B8%9A%E0%B8%8B%E0%B8%AD%E0%B8%87-%E0%B8%96%E0%B8%B8%E0%B8%87%E0%B8%95%E0%B8%B1%E0%B9%89%E0%B8%87-%E0%B8%8A%E0%B8%99%E0%B8%B4%E0%B8%94%E0%B8%9F%E0%B8%A3%E0%B8%B5%E0%B8%8B%E0%B8%94%E0%B8%A3%E0%B8%B2%E0%B8%A2-100-%E0%B8%81%E0%B8%A3%E0%B8%B1%E0%B8%A1%E0%B9%81%E0%B8%A5%E0%B8%B0-180-%E0%B8%81%E0%B8%A3%E0%B8%B1%E0%B8%A1-i.264700611.9413827308,User,201,5.0,13,4,4,within hours,จังหวัดสมุทรปราการ,11.0,เนสกาแฟโกลด์ Nescafe Gold กาแฟสำเร็จรูปพรีเมี่ยม แบบซอง ถุงตั้ง ชนิดฟรีซดราย 100 กรัมและ 180 กรัม,139,0,0.0,0,0,0,0,0,0.0,0.0
namwankanthima,https://shopee.co.th/NESCAFE-GOLD-180g-%E0%B9%80%E0%B8%99%E0%B8%AA%E0%B8%81%E0%B8%B2%E0%B9%81%E0%B8%9F%E0%B9%82%E0%B8%81%E0%B8%A5%E0%B8%94%E0%B9%8C-%E0%B8%94%E0%B8%AD%E0%B8%A2%E0%B9%81%E0%B8%9E%E0%B8%84-i.94179545.9102482883,User,4200,4.9,1200,665,92,within hours,จังหวัดอุดรธานี,31.0,NESCAFE GOLD 180g เนสกาแฟโกลด์ ดอยแพค,140,0,0.0,0,0,0,0,0,0.0,0.0
bigmarket_8,https://shopee.co.th/NESCAFE-GOLD-%E0%B8%82%E0%B8%A7%E0%B8%94%E0%B8%81%E0%B8%B2%E0%B9%80%E0%B9%80%E0%B8%9F%E0%B8%82%E0%B8%99%E0%B8%B2%E0%B8%94%E0%B8%9E%E0%B8%81%E0%B8%9E%E0%B8%B2-i.121356402.2099234351,User,3900,4.8,2100,824,85,within hours,จังหวัดสงขลา,27.0,NESCAFE GOLD ขวดกาเเฟขนาดพกพา,140,1,4.0,1,3,0,0,0,0.0,0.0
ritzdepartment,https://shopee.co.th/-%E0%B9%80%E0%B8%99%E0%B8%AA%E0%B8%81%E0%B8%B2%E0%B9%81%E0%B8%9F-%E0%B9%82%E0%B8%81%E0%B8%A5%E0%B8%94%E0%B9%8C-%E0%B9%80%E0%B8%84%E0%B8%A3%E0%B8%A1%E0%B8%A1%E0%B8%B2-100-%E0%B8%81%E0%B8%A3%E0%B8%B1%E0%B8%A1-Nescafe-Gold-Crema-100-g-i.368836933.4675455738,User,164,5.0,10,52,57,within hours,จังหวัดกรุงเทพมหานคร,4.0,[เนสกาแฟ] โกลด์ เครมมา 100 กรัม | [Nescafe] Gold Crema 100 g,140,0,0.0,0,0,0,0,0,0.0,0.0
